Initializing soft prompt...
data/train_SQuAD.pt
data/validation_SQuAD.pt
data/test_DuoRC.ParaphraseRC.pt
{'loss': 1.0054, 'learning_rate': 0.0009986141906873614, 'epoch': 0.01}
{'loss': 0.6971, 'learning_rate': 0.0005399113082039911, 'epoch': 1.84}
{'loss': 0.7034, 'learning_rate': 0.0005385254988913526, 'epoch': 1.85}
{'loss': 0.7112, 'learning_rate': 0.000537139689578714, 'epoch': 1.85}
{'loss': 0.6406, 'learning_rate': 0.0005357538802660754, 'epoch': 1.86}
{'loss': 0.6801, 'learning_rate': 0.0005343680709534368, 'epoch': 1.86}
{'loss': 0.695, 'learning_rate': 0.0005329822616407982, 'epoch': 1.87}
{'loss': 0.7325, 'learning_rate': 0.0005315964523281597, 'epoch': 1.87}
{'loss': 0.6766, 'learning_rate': 0.0005302106430155211, 'epoch': 1.88}
{'loss': 0.6472, 'learning_rate': 0.0005288248337028825, 'epoch': 1.88}
{'loss': 0.7406, 'learning_rate': 0.0005274390243902439, 'epoch': 1.89}
{'loss': 0.6644, 'learning_rate': 0.0005260532150776053, 'epoch': 1.9}
{'loss': 0.6454, 'learning_rate': 0.0005246674057649667, 'epoch': 1.9}
{'loss': 0.5879, 'learning_rate': 0.0005232815964523282, 'epoch': 1.91}
{'loss': 0.6663, 'learning_rate': 0.0005218957871396896, 'epoch': 1.91}
{'loss': 0.7001, 'learning_rate': 0.000520509977827051, 'epoch': 1.92}
{'loss': 0.6895, 'learning_rate': 0.0005191241685144124, 'epoch': 1.92}
{'loss': 0.6479, 'learning_rate': 0.0005177383592017738, 'epoch': 1.93}
{'loss': 0.6571, 'learning_rate': 0.0005163525498891353, 'epoch': 1.93}
{'loss': 0.6743, 'learning_rate': 0.0005149667405764968, 'epoch': 1.94}
{'loss': 0.6438, 'learning_rate': 0.000513580931263858, 'epoch': 1.95}
{'loss': 0.6955, 'learning_rate': 0.0005121951219512195, 'epoch': 1.95}
{'loss': 0.6766, 'learning_rate': 0.000510809312638581, 'epoch': 1.96}
{'loss': 0.7238, 'learning_rate': 0.0005094235033259423, 'epoch': 1.96}
{'loss': 0.5932, 'learning_rate': 0.0005080376940133038, 'epoch': 1.97}
{'loss': 0.6804, 'learning_rate': 0.0005066518847006652, 'epoch': 1.97}
{'loss': 0.6764, 'learning_rate': 0.0005052660753880266, 'epoch': 1.98}
{'loss': 0.7082, 'learning_rate': 0.000503880266075388, 'epoch': 1.98}
{'loss': 0.7145, 'learning_rate': 0.0005024944567627494, 'epoch': 1.99}
{'loss': 0.7081, 'learning_rate': 0.0005011086474501109, 'epoch': 2.0}
{'loss': 0.7106, 'learning_rate': 0.0004997228381374723, 'epoch': 2.0}
{'loss': 0.6954, 'learning_rate': 0.0004983370288248338, 'epoch': 2.01}
{'loss': 0.6497, 'learning_rate': 0.0004969512195121951, 'epoch': 2.01}
{'loss': 0.6658, 'learning_rate': 0.0004955654101995565, 'epoch': 2.02}
{'loss': 0.7226, 'learning_rate': 0.000494179600886918, 'epoch': 2.02}
{'loss': 0.6472, 'learning_rate': 0.0004927937915742794, 'epoch': 2.03}
{'loss': 0.6389, 'learning_rate': 0.0004914079822616408, 'epoch': 2.03}
{'loss': 0.6977, 'learning_rate': 0.0004900221729490022, 'epoch': 2.04}
{'loss': 0.7222, 'learning_rate': 0.0004886363636363636, 'epoch': 2.05}
{'loss': 0.6763, 'learning_rate': 0.00048725055432372505, 'epoch': 2.05}
{'loss': 0.6379, 'learning_rate': 0.0004858647450110865, 'epoch': 2.06}
{'loss': 0.6799, 'learning_rate': 0.0004844789356984479, 'epoch': 2.06}
{'loss': 0.648, 'learning_rate': 0.00048309312638580935, 'epoch': 2.07}
{'loss': 0.6636, 'learning_rate': 0.0004817073170731707, 'epoch': 2.07}
{'loss': 0.6901, 'learning_rate': 0.00048032150776053216, 'epoch': 2.08}
{'loss': 0.6523, 'learning_rate': 0.0004789356984478936, 'epoch': 2.08}
{'loss': 0.6558, 'learning_rate': 0.00047754988913525497, 'epoch': 2.09}
{'loss': 0.6634, 'learning_rate': 0.0004761640798226164, 'epoch': 2.1}
{'loss': 0.6948, 'learning_rate': 0.00047477827050997783, 'epoch': 2.1}
{'loss': 0.7098, 'learning_rate': 0.00047339246119733927, 'epoch': 2.11}
{'loss': 0.6641, 'learning_rate': 0.00047200665188470065, 'epoch': 2.11}
{'loss': 0.6595, 'learning_rate': 0.00047062084257206213, 'epoch': 2.12}
{'loss': 0.685, 'learning_rate': 0.0004692350332594235, 'epoch': 2.12}
{'loss': 0.7065, 'learning_rate': 0.00046784922394678494, 'epoch': 2.13}
{'loss': 0.7175, 'learning_rate': 0.0004664634146341464, 'epoch': 2.13}
{'loss': 0.5983, 'learning_rate': 0.00046507760532150775, 'epoch': 2.14}
{'loss': 0.6525, 'learning_rate': 0.0004636917960088692, 'epoch': 2.15}
{'loss': 0.6897, 'learning_rate': 0.00046230598669623057, 'epoch': 2.15}
{'loss': 0.6304, 'learning_rate': 0.00046092017738359205, 'epoch': 2.16}
{'loss': 0.6745, 'learning_rate': 0.00045953436807095343, 'epoch': 2.16}
{'loss': 0.6616, 'learning_rate': 0.00045814855875831486, 'epoch': 2.17}
{'loss': 0.626, 'learning_rate': 0.0004567627494456763, 'epoch': 2.17}
{'loss': 0.6406, 'learning_rate': 0.00045537694013303773, 'epoch': 2.18}
{'loss': 0.6798, 'learning_rate': 0.0004539911308203991, 'epoch': 2.18}
{'loss': 0.6304, 'learning_rate': 0.00045260532150776054, 'epoch': 2.19}
{'loss': 0.6394, 'learning_rate': 0.00045121951219512197, 'epoch': 2.2}
{'loss': 0.6321, 'learning_rate': 0.00044983370288248335, 'epoch': 2.2}
{'loss': 0.7432, 'learning_rate': 0.0004484478935698448, 'epoch': 2.21}
{'loss': 0.6612, 'learning_rate': 0.0004470620842572062, 'epoch': 2.21}
{'loss': 0.7045, 'learning_rate': 0.00044567627494456765, 'epoch': 2.22}
{'loss': 0.6102, 'learning_rate': 0.00044429046563192903, 'epoch': 2.22}
{'loss': 0.6685, 'learning_rate': 0.0004429046563192905, 'epoch': 2.23}
{'loss': 0.7159, 'learning_rate': 0.0004415188470066519, 'epoch': 2.23}
{'loss': 0.6526, 'learning_rate': 0.0004401330376940133, 'epoch': 2.24}
{'loss': 0.6545, 'learning_rate': 0.0004387472283813747, 'epoch': 2.25}
{'loss': 0.6336, 'learning_rate': 0.0004373614190687362, 'epoch': 2.25}
{'loss': 0.6381, 'learning_rate': 0.00043597560975609757, 'epoch': 2.26}
{'loss': 0.6912, 'learning_rate': 0.00043458980044345895, 'epoch': 2.26}
{'loss': 0.6877, 'learning_rate': 0.00043320399113082043, 'epoch': 2.27}
{'loss': 0.6276, 'learning_rate': 0.0004318181818181818, 'epoch': 2.27}
{'loss': 0.6143, 'learning_rate': 0.00043043237250554325, 'epoch': 2.28}
{'loss': 0.678, 'learning_rate': 0.0004290465631929046, 'epoch': 2.28}
{'loss': 0.632, 'learning_rate': 0.0004276607538802661, 'epoch': 2.29}
{'loss': 0.6746, 'learning_rate': 0.0004262749445676275, 'epoch': 2.29}
{'loss': 0.6706, 'learning_rate': 0.0004248891352549889, 'epoch': 2.3}
{'loss': 0.6281, 'learning_rate': 0.00042350332594235035, 'epoch': 2.31}
{'loss': 0.6841, 'learning_rate': 0.0004221175166297118, 'epoch': 2.31}
{'loss': 0.6662, 'learning_rate': 0.00042073170731707316, 'epoch': 2.32}
{'loss': 0.6916, 'learning_rate': 0.0004193458980044346, 'epoch': 2.32}
{'loss': 0.6045, 'learning_rate': 0.00041796008869179603, 'epoch': 2.33}
{'loss': 0.6502, 'learning_rate': 0.0004165742793791574, 'epoch': 2.33}
{'loss': 0.6768, 'learning_rate': 0.00041518847006651884, 'epoch': 2.34}
{'loss': 0.6349, 'learning_rate': 0.0004138026607538803, 'epoch': 2.34}
{'loss': 0.7003, 'learning_rate': 0.0004124168514412417, 'epoch': 2.35}
{'loss': 0.6165, 'learning_rate': 0.0004110310421286031, 'epoch': 2.36}
{'loss': 0.675, 'learning_rate': 0.00040964523281596457, 'epoch': 2.36}
{'loss': 0.6876, 'learning_rate': 0.00040825942350332595, 'epoch': 2.37}
{'loss': 0.6997, 'learning_rate': 0.0004068736141906874, 'epoch': 2.37}
{'loss': 0.6948, 'learning_rate': 0.0004054878048780488, 'epoch': 2.38}
{'loss': 0.6556, 'learning_rate': 0.0004041019955654102, 'epoch': 2.38}
{'loss': 0.6762, 'learning_rate': 0.0004027161862527716, 'epoch': 2.39}
{'loss': 0.6749, 'learning_rate': 0.000401330376940133, 'epoch': 2.39}
{'loss': 0.6662, 'learning_rate': 0.0003999445676274945, 'epoch': 2.4}
{'loss': 0.6214, 'learning_rate': 0.00039855875831485587, 'epoch': 2.41}
{'loss': 0.6445, 'learning_rate': 0.0003971729490022173, 'epoch': 2.41}
{'loss': 0.6334, 'learning_rate': 0.00039578713968957874, 'epoch': 2.42}
{'loss': 0.6868, 'learning_rate': 0.00039440133037694017, 'epoch': 2.42}
{'loss': 0.6682, 'learning_rate': 0.00039301552106430155, 'epoch': 2.43}
{'loss': 0.7006, 'learning_rate': 0.000391629711751663, 'epoch': 2.43}
{'loss': 0.6823, 'learning_rate': 0.0003902439024390244, 'epoch': 2.44}
{'loss': 0.703, 'learning_rate': 0.0003888580931263858, 'epoch': 2.44}
{'loss': 0.5861, 'learning_rate': 0.0003874722838137472, 'epoch': 2.45}
{'loss': 0.6467, 'learning_rate': 0.00038608647450110866, 'epoch': 2.46}
{'loss': 0.6126, 'learning_rate': 0.0003847006651884701, 'epoch': 2.46}
{'loss': 0.6968, 'learning_rate': 0.00038331485587583147, 'epoch': 2.47}
{'loss': 0.5904, 'learning_rate': 0.00038192904656319295, 'epoch': 2.47}
{'loss': 0.6747, 'learning_rate': 0.00038054323725055433, 'epoch': 2.48}
{'loss': 0.6547, 'learning_rate': 0.00037915742793791576, 'epoch': 2.48}
{'loss': 0.6383, 'learning_rate': 0.00037777161862527714, 'epoch': 2.49}
{'loss': 0.6954, 'learning_rate': 0.00037638580931263863, 'epoch': 2.49}
{'loss': 0.6535, 'learning_rate': 0.000375, 'epoch': 2.5}
{'loss': 0.5941, 'learning_rate': 0.0003736141906873614, 'epoch': 2.51}
{'loss': 0.6156, 'learning_rate': 0.0003722283813747229, 'epoch': 2.51}
{'loss': 0.6378, 'learning_rate': 0.00037084257206208425, 'epoch': 2.52}
{'loss': 0.6196, 'learning_rate': 0.0003694567627494457, 'epoch': 2.52}
{'loss': 0.6365, 'learning_rate': 0.00036807095343680706, 'epoch': 2.53}
{'loss': 0.6811, 'learning_rate': 0.00036668514412416855, 'epoch': 2.53}
{'loss': 0.6325, 'learning_rate': 0.00036529933481152993, 'epoch': 2.54}
{'loss': 0.6801, 'learning_rate': 0.00036391352549889136, 'epoch': 2.54}
{'loss': 0.6577, 'learning_rate': 0.0003625277161862528, 'epoch': 2.55}
{'loss': 0.6321, 'learning_rate': 0.0003611419068736142, 'epoch': 2.56}
{'loss': 0.6588, 'learning_rate': 0.0003597560975609756, 'epoch': 2.56}
{'loss': 0.5878, 'learning_rate': 0.00035837028824833704, 'epoch': 2.57}
{'loss': 0.6399, 'learning_rate': 0.00035698447893569847, 'epoch': 2.57}
{'loss': 0.6465, 'learning_rate': 0.00035559866962305985, 'epoch': 2.58}
{'loss': 0.6091, 'learning_rate': 0.0003542128603104213, 'epoch': 2.58}
{'loss': 0.6629, 'learning_rate': 0.0003528270509977827, 'epoch': 2.59}
{'loss': 0.6216, 'learning_rate': 0.00035144124168514415, 'epoch': 2.59}
{'loss': 0.5901, 'learning_rate': 0.0003500554323725055, 'epoch': 2.6}
{'loss': 0.6416, 'learning_rate': 0.000348669623059867, 'epoch': 2.61}
{'loss': 0.6104, 'learning_rate': 0.0003472838137472284, 'epoch': 2.61}
{'loss': 0.6509, 'learning_rate': 0.0003458980044345898, 'epoch': 2.62}
{'loss': 0.6523, 'learning_rate': 0.0003445121951219512, 'epoch': 2.62}
{'loss': 0.6229, 'learning_rate': 0.00034312638580931263, 'epoch': 2.63}
{'loss': 0.6521, 'learning_rate': 0.00034174057649667407, 'epoch': 2.63}
{'loss': 0.6293, 'learning_rate': 0.00034035476718403544, 'epoch': 2.64}
{'loss': 0.6002, 'learning_rate': 0.00033896895787139693, 'epoch': 2.64}
{'loss': 0.6487, 'learning_rate': 0.0003375831485587583, 'epoch': 2.65}
{'loss': 0.5618, 'learning_rate': 0.00033619733924611974, 'epoch': 2.66}
{'loss': 0.6219, 'learning_rate': 0.0003348115299334812, 'epoch': 2.66}
{'loss': 0.6924, 'learning_rate': 0.0003334257206208426, 'epoch': 2.67}
{'loss': 0.6241, 'learning_rate': 0.000332039911308204, 'epoch': 2.67}
{'loss': 0.6582, 'learning_rate': 0.0003306541019955654, 'epoch': 2.68}
{'loss': 0.655, 'learning_rate': 0.00032926829268292685, 'epoch': 2.68}
{'loss': 0.6304, 'learning_rate': 0.00032788248337028823, 'epoch': 2.69}
{'loss': 0.6509, 'learning_rate': 0.00032649667405764966, 'epoch': 2.69}
{'loss': 0.6814, 'learning_rate': 0.0003251108647450111, 'epoch': 2.7}
{'loss': 0.6133, 'learning_rate': 0.0003237250554323725, 'epoch': 2.71}
{'loss': 0.6585, 'learning_rate': 0.0003223392461197339, 'epoch': 2.71}
{'loss': 0.6745, 'learning_rate': 0.0003209534368070954, 'epoch': 2.72}
{'loss': 0.6556, 'learning_rate': 0.00031956762749445677, 'epoch': 2.72}
{'loss': 0.6648, 'learning_rate': 0.0003181818181818182, 'epoch': 2.73}
{'loss': 0.5976, 'learning_rate': 0.0003167960088691796, 'epoch': 2.73}
{'loss': 0.6532, 'learning_rate': 0.00031541019955654107, 'epoch': 2.74}
{'loss': 0.6835, 'learning_rate': 0.00031402439024390245, 'epoch': 2.74}
{'loss': 0.6486, 'learning_rate': 0.0003126385809312638, 'epoch': 2.75}
{'loss': 0.6446, 'learning_rate': 0.0003112527716186253, 'epoch': 2.75}
{'loss': 0.6399, 'learning_rate': 0.0003098669623059867, 'epoch': 2.76}
{'loss': 0.7114, 'learning_rate': 0.0003084811529933481, 'epoch': 2.77}
{'loss': 0.5854, 'learning_rate': 0.0003070953436807095, 'epoch': 2.77}
{'loss': 0.6203, 'learning_rate': 0.000305709534368071, 'epoch': 2.78}
{'loss': 0.6445, 'learning_rate': 0.00030432372505543237, 'epoch': 2.78}
{'loss': 0.6352, 'learning_rate': 0.0003029379157427938, 'epoch': 2.79}
{'loss': 0.6507, 'learning_rate': 0.00030155210643015523, 'epoch': 2.79}
{'loss': 0.6069, 'learning_rate': 0.00030016629711751666, 'epoch': 2.8}
{'loss': 0.612, 'learning_rate': 0.00029878048780487804, 'epoch': 2.8}
{'loss': 0.6655, 'learning_rate': 0.0002973946784922395, 'epoch': 2.81}
{'loss': 0.6618, 'learning_rate': 0.0002960088691796009, 'epoch': 2.82}
{'loss': 0.5983, 'learning_rate': 0.0002946230598669623, 'epoch': 2.82}
{'loss': 0.659, 'learning_rate': 0.0002932372505543237, 'epoch': 2.83}
{'loss': 0.6908, 'learning_rate': 0.00029185144124168515, 'epoch': 2.83}
{'loss': 0.6821, 'learning_rate': 0.0002904656319290466, 'epoch': 2.84}
{'loss': 0.6305, 'learning_rate': 0.00028907982261640796, 'epoch': 2.84}
{'loss': 0.6042, 'learning_rate': 0.00028769401330376945, 'epoch': 2.85}
{'loss': 0.6469, 'learning_rate': 0.00028630820399113083, 'epoch': 2.85}
{'loss': 0.683, 'learning_rate': 0.00028492239467849226, 'epoch': 2.86}
{'loss': 0.6866, 'learning_rate': 0.00028353658536585364, 'epoch': 2.87}
{'loss': 0.6309, 'learning_rate': 0.00028215077605321507, 'epoch': 2.87}
{'loss': 0.6297, 'learning_rate': 0.0002807649667405765, 'epoch': 2.88}
{'loss': 0.6693, 'learning_rate': 0.0002793791574279379, 'epoch': 2.88}
{'loss': 0.6319, 'learning_rate': 0.00027799334811529937, 'epoch': 2.89}
{'loss': 0.6558, 'learning_rate': 0.00027660753880266075, 'epoch': 2.89}
{'loss': 0.6883, 'learning_rate': 0.0002752217294900222, 'epoch': 2.9}
{'loss': 0.6292, 'learning_rate': 0.0002738359201773836, 'epoch': 2.9}
{'loss': 0.6283, 'learning_rate': 0.00027245011086474505, 'epoch': 2.91}
{'loss': 0.5892, 'learning_rate': 0.0002710643015521064, 'epoch': 2.92}
{'loss': 0.6331, 'learning_rate': 0.00026967849223946786, 'epoch': 2.92}
{'loss': 0.6223, 'learning_rate': 0.0002682926829268293, 'epoch': 2.93}
{'loss': 0.6271, 'learning_rate': 0.00026690687361419067, 'epoch': 2.93}
{'loss': 0.6182, 'learning_rate': 0.0002655210643015521, 'epoch': 2.94}
{'loss': 0.6936, 'learning_rate': 0.00026413525498891353, 'epoch': 2.94}
{'loss': 0.6588, 'learning_rate': 0.00026274944567627497, 'epoch': 2.95}
{'loss': 0.5915, 'learning_rate': 0.00026136363636363634, 'epoch': 2.95}
{'loss': 0.5831, 'learning_rate': 0.0002599778270509978, 'epoch': 2.96}
{'loss': 0.6478, 'learning_rate': 0.0002585920177383592, 'epoch': 2.97}
{'loss': 0.6037, 'learning_rate': 0.00025720620842572064, 'epoch': 2.97}
{'loss': 0.701, 'learning_rate': 0.000255820399113082, 'epoch': 2.98}
{'loss': 0.6278, 'learning_rate': 0.0002544345898004435, 'epoch': 2.98}
{'loss': 0.6453, 'learning_rate': 0.0002530487804878049, 'epoch': 2.99}
{'loss': 0.6776, 'learning_rate': 0.00025166297117516626, 'epoch': 2.99}
{'loss': 0.6291, 'learning_rate': 0.00025027716186252775, 'epoch': 3.0}
{'loss': 0.6309, 'learning_rate': 0.00024889135254988913, 'epoch': 3.0}
{'loss': 0.5172, 'learning_rate': 0.00024750554323725056, 'epoch': 3.01}
{'loss': 0.6373, 'learning_rate': 0.000246119733924612, 'epoch': 3.02}
{'loss': 0.6032, 'learning_rate': 0.0002447339246119734, 'epoch': 3.02}
{'loss': 0.6369, 'learning_rate': 0.0002433481152993348, 'epoch': 3.03}
{'loss': 0.6576, 'learning_rate': 0.00024196230598669624, 'epoch': 3.03}
{'loss': 0.5858, 'learning_rate': 0.00024057649667405764, 'epoch': 3.04}
{'loss': 0.6751, 'learning_rate': 0.00023919068736141908, 'epoch': 3.04}
{'loss': 0.6534, 'learning_rate': 0.00023780487804878048, 'epoch': 3.05}
{'loss': 0.7074, 'learning_rate': 0.00023641906873614191, 'epoch': 3.05}
{'loss': 0.6505, 'learning_rate': 0.00023503325942350335, 'epoch': 3.06}
{'loss': 0.5812, 'learning_rate': 0.00023364745011086475, 'epoch': 3.07}
{'loss': 0.6014, 'learning_rate': 0.00023226164079822619, 'epoch': 3.07}
{'loss': 0.6164, 'learning_rate': 0.0002308758314855876, 'epoch': 3.08}
{'loss': 0.6596, 'learning_rate': 0.000229490022172949, 'epoch': 3.08}
{'loss': 0.6522, 'learning_rate': 0.00022810421286031043, 'epoch': 3.09}
{'loss': 0.6017, 'learning_rate': 0.00022671840354767183, 'epoch': 3.09}
{'loss': 0.6757, 'learning_rate': 0.00022533259423503327, 'epoch': 3.1}
{'loss': 0.6898, 'learning_rate': 0.00022394678492239467, 'epoch': 3.1}
{'loss': 0.6829, 'learning_rate': 0.0002225609756097561, 'epoch': 3.11}
{'loss': 0.5884, 'learning_rate': 0.0002211751662971175, 'epoch': 3.12}
{'loss': 0.6244, 'learning_rate': 0.00021978935698447894, 'epoch': 3.12}
{'loss': 0.6646, 'learning_rate': 0.00021840354767184038, 'epoch': 3.13}
{'loss': 0.7039, 'learning_rate': 0.00021701773835920178, 'epoch': 3.13}
{'loss': 0.6918, 'learning_rate': 0.00021563192904656321, 'epoch': 3.14}
{'loss': 0.6818, 'learning_rate': 0.0002142461197339246, 'epoch': 3.14}
{'loss': 0.6376, 'learning_rate': 0.00021286031042128603, 'epoch': 3.15}
{'loss': 0.651, 'learning_rate': 0.00021147450110864746, 'epoch': 3.15}
{'loss': 0.5725, 'learning_rate': 0.00021008869179600886, 'epoch': 3.16}
{'loss': 0.6662, 'learning_rate': 0.0002087028824833703, 'epoch': 3.17}
{'loss': 0.5747, 'learning_rate': 0.0002073170731707317, 'epoch': 3.17}
{'loss': 0.6498, 'learning_rate': 0.00020593126385809313, 'epoch': 3.18}
{'loss': 0.5905, 'learning_rate': 0.00020454545454545457, 'epoch': 3.18}
{'loss': 0.6141, 'learning_rate': 0.00020315964523281597, 'epoch': 3.19}
{'loss': 0.6662, 'learning_rate': 0.0002017738359201774, 'epoch': 3.19}
{'loss': 0.6468, 'learning_rate': 0.0002003880266075388, 'epoch': 3.2}
{'loss': 0.6048, 'learning_rate': 0.00019900221729490022, 'epoch': 3.2}
{'loss': 0.6287, 'learning_rate': 0.00019761640798226162, 'epoch': 3.21}
{'loss': 0.6758, 'learning_rate': 0.00019623059866962305, 'epoch': 3.22}
{'loss': 0.6545, 'learning_rate': 0.0001948447893569845, 'epoch': 3.22}
{'loss': 0.5994, 'learning_rate': 0.0001934589800443459, 'epoch': 3.23}
{'loss': 0.6155, 'learning_rate': 0.00019207317073170733, 'epoch': 3.23}
{'loss': 0.6454, 'learning_rate': 0.00019068736141906873, 'epoch': 3.24}
{'loss': 0.6025, 'learning_rate': 0.00018930155210643016, 'epoch': 3.24}
{'loss': 0.6352, 'learning_rate': 0.0001879157427937916, 'epoch': 3.25}
{'loss': 0.6588, 'learning_rate': 0.000186529933481153, 'epoch': 3.25}
{'loss': 0.6394, 'learning_rate': 0.00018514412416851443, 'epoch': 3.26}
{'loss': 0.6222, 'learning_rate': 0.0001837583148558758, 'epoch': 3.26}
{'loss': 0.6412, 'learning_rate': 0.00018237250554323724, 'epoch': 3.27}
{'loss': 0.659, 'learning_rate': 0.00018098669623059868, 'epoch': 3.28}
{'loss': 0.6702, 'learning_rate': 0.00017960088691796008, 'epoch': 3.28}
{'loss': 0.5994, 'learning_rate': 0.00017821507760532152, 'epoch': 3.29}
{'loss': 0.6624, 'learning_rate': 0.00017682926829268292, 'epoch': 3.29}
{'loss': 0.6219, 'learning_rate': 0.00017544345898004435, 'epoch': 3.3}
{'loss': 0.5805, 'learning_rate': 0.0001740576496674058, 'epoch': 3.3}
{'loss': 0.6334, 'learning_rate': 0.0001726718403547672, 'epoch': 3.31}
{'loss': 0.6453, 'learning_rate': 0.00017128603104212862, 'epoch': 3.31}
{'loss': 0.5666, 'learning_rate': 0.00016990022172949003, 'epoch': 3.32}
{'loss': 0.6613, 'learning_rate': 0.00016851441241685144, 'epoch': 3.33}
{'loss': 0.611, 'learning_rate': 0.00016712860310421284, 'epoch': 3.33}
{'loss': 0.6726, 'learning_rate': 0.00016574279379157427, 'epoch': 3.34}
{'loss': 0.6516, 'learning_rate': 0.0001643569844789357, 'epoch': 3.34}
{'loss': 0.6645, 'learning_rate': 0.0001629711751662971, 'epoch': 3.35}
{'loss': 0.6317, 'learning_rate': 0.00016158536585365854, 'epoch': 3.35}
{'loss': 0.6217, 'learning_rate': 0.00016019955654101995, 'epoch': 3.36}
{'loss': 0.6256, 'learning_rate': 0.00015881374722838138, 'epoch': 3.36}
{'loss': 0.6286, 'learning_rate': 0.00015742793791574282, 'epoch': 3.37}
{'loss': 0.6301, 'learning_rate': 0.00015604212860310422, 'epoch': 3.38}
{'loss': 0.6645, 'learning_rate': 0.00015465631929046565, 'epoch': 3.38}
{'loss': 0.6627, 'learning_rate': 0.00015327050997782703, 'epoch': 3.39}
{'loss': 0.6575, 'learning_rate': 0.00015188470066518846, 'epoch': 3.39}
{'loss': 0.6129, 'learning_rate': 0.0001504988913525499, 'epoch': 3.4}
{'loss': 0.6075, 'learning_rate': 0.0001491130820399113, 'epoch': 3.4}
{'loss': 0.597, 'learning_rate': 0.00014772727272727274, 'epoch': 3.41}
{'loss': 0.6252, 'learning_rate': 0.00014634146341463414, 'epoch': 3.41}
{'loss': 0.6096, 'learning_rate': 0.00014495565410199557, 'epoch': 3.42}
{'loss': 0.6279, 'learning_rate': 0.00014356984478935698, 'epoch': 3.43}
{'loss': 0.6273, 'learning_rate': 0.0001421840354767184, 'epoch': 3.43}
{'loss': 0.6417, 'learning_rate': 0.00014079822616407984, 'epoch': 3.44}
{'loss': 0.6446, 'learning_rate': 0.00013941241685144125, 'epoch': 3.44}
{'loss': 0.6299, 'learning_rate': 0.00013802660753880266, 'epoch': 3.45}
{'loss': 0.6802, 'learning_rate': 0.00013664079822616406, 'epoch': 3.45}
{'loss': 0.633, 'learning_rate': 0.0001352549889135255, 'epoch': 3.46}
{'loss': 0.6361, 'learning_rate': 0.00013386917960088693, 'epoch': 3.46}
{'loss': 0.6425, 'learning_rate': 0.00013248337028824833, 'epoch': 3.47}
{'loss': 0.6139, 'learning_rate': 0.00013109756097560976, 'epoch': 3.48}
{'loss': 0.5432, 'learning_rate': 0.00012971175166297117, 'epoch': 3.48}
{'loss': 0.662, 'learning_rate': 0.0001283259423503326, 'epoch': 3.49}
{'loss': 0.5978, 'learning_rate': 0.00012694013303769403, 'epoch': 3.49}
{'loss': 0.6259, 'learning_rate': 0.00012555432372505544, 'epoch': 3.5}
{'loss': 0.6305, 'learning_rate': 0.00012416851441241687, 'epoch': 3.5}
{'loss': 0.6465, 'learning_rate': 0.00012278270509977828, 'epoch': 3.51}
{'loss': 0.6176, 'learning_rate': 0.0001213968957871397, 'epoch': 3.51}
{'loss': 0.6444, 'learning_rate': 0.00012001108647450112, 'epoch': 3.52}
{'loss': 0.6613, 'learning_rate': 0.00011862527716186252, 'epoch': 3.53}
{'loss': 0.6452, 'learning_rate': 0.00011723946784922394, 'epoch': 3.53}
{'loss': 0.6482, 'learning_rate': 0.00011585365853658537, 'epoch': 3.54}
{'loss': 0.6516, 'learning_rate': 0.00011446784922394679, 'epoch': 3.54}
{'loss': 0.6582, 'learning_rate': 0.00011308203991130821, 'epoch': 3.55}
{'loss': 0.6422, 'learning_rate': 0.00011169623059866962, 'epoch': 3.55}
{'loss': 0.606, 'learning_rate': 0.00011031042128603104, 'epoch': 3.56}
{'loss': 0.6329, 'learning_rate': 0.00010892461197339246, 'epoch': 3.56}
{'loss': 0.6282, 'learning_rate': 0.00010753880266075389, 'epoch': 3.57}
{'loss': 0.6234, 'learning_rate': 0.00010615299334811531, 'epoch': 3.58}
{'loss': 0.6882, 'learning_rate': 0.00010476718403547673, 'epoch': 3.58}
{'loss': 0.6638, 'learning_rate': 0.00010338137472283813, 'epoch': 3.59}
{'loss': 0.6253, 'learning_rate': 0.00010199556541019955, 'epoch': 3.59}
{'loss': 0.601, 'learning_rate': 0.00010060975609756098, 'epoch': 3.6}
{'loss': 0.6272, 'learning_rate': 9.92239467849224e-05, 'epoch': 3.6}
{'loss': 0.6157, 'learning_rate': 9.783813747228382e-05, 'epoch': 3.61}
{'loss': 0.6382, 'learning_rate': 9.645232815964523e-05, 'epoch': 3.61}
{'loss': 0.6545, 'learning_rate': 9.506651884700665e-05, 'epoch': 3.62}
{'loss': 0.6357, 'learning_rate': 9.368070953436807e-05, 'epoch': 3.63}
{'loss': 0.5778, 'learning_rate': 9.22949002217295e-05, 'epoch': 3.63}
{'loss': 0.596, 'learning_rate': 9.090909090909092e-05, 'epoch': 3.64}
{'loss': 0.6314, 'learning_rate': 8.952328159645234e-05, 'epoch': 3.64}
{'loss': 0.6409, 'learning_rate': 8.813747228381374e-05, 'epoch': 3.65}
{'loss': 0.638, 'learning_rate': 8.675166297117516e-05, 'epoch': 3.65}
{'loss': 0.5764, 'learning_rate': 8.53658536585366e-05, 'epoch': 3.66}
{'loss': 0.6658, 'learning_rate': 8.398004434589801e-05, 'epoch': 3.66}
{'loss': 0.6814, 'learning_rate': 8.259423503325943e-05, 'epoch': 3.67}
